Timestamp,Temperature (°C),Humidity (%),Wind Speed (m/s),Weather Code,"Weather Description_Mainly clear, partly cloudy, and overcast","Weather Description_Rain showers: Slight, moderate, and violent",Weather Description_Thunderstorm with slight and heavy hail,Weather Description_Thunderstorm: Slight or moderate,CO,Weather,Predicted_CO
2024-12-05 15:06:44,28.65203646,77.32782683,4.207262888,3,0,0,0,0,402.3573413161377,Other,402.05530524853447
2024-12-05 15:12:34,28.65089718,77.33323839,4.205297636,3,0,0,0,0,401.45919719247513,Other,401.8957542992295
2024-12-05 15:18:29,28.6497579,77.33864996,4.203332384,3,0,0,0,0,403.4216460648515,Other,402.0411938182696
2024-12-05 15:24:23,28.64861863,77.34406152,4.201367132,3,0,0,0,0,401.4583726229954,Other,402.03633710987936
2024-12-05 15:30:41,28.64747935,77.34947308,4.19940188,3,0,0,0,0,403.5699134430964,Other,401.87656636107175
2024-12-05 15:36:29,28.64634007,77.35488465,4.197436628,3,0,0,0,0,401.1217921562448,Other,402.02216664136495
2024-12-05 15:42:13,28.6452008,77.36029621,4.195471376,3,0,0,0,0,402.9212889939638,Other,402.0173165675978
2024-12-05 15:48:05,28.64406152,77.36570778,4.193506124,3,0,0,0,0,401.22592634353913,Other,402.1630904767901
2024-12-05 15:54:02,28.64292224,77.37111934,4.191540872,3,0,0,0,0,402.8863957569072,Other,402.003086487528
2024-12-05 16:00:15,28.64178297,77.3765309,4.189575619,3,0,0,0,0,404.0924928892105,Other,401.9229800758699
2024-12-05 16:06:06,28.64064369,77.38194247,4.187610367,3,0,0,0,0,401.3044683528172,Other,402.06888384214096
2024-12-05 16:12:51,28.63950441,77.38735403,4.185645115,3,0,0,0,0,400.85115933942814,Other,401.9086290915571
2024-12-05 16:18:13,28.63836514,77.39276559,4.183679863,3,0,0,0,0,401.4704784341242,Other,401.90376165892224
2024-12-05 16:24:08,28.63722586,77.39817716,4.181714611,3,0,0,0,0,402.1263378253752,Other,402.04982612488186
2024-12-05 16:30:14,28.63608659,77.40358872,4.179749359,3,0,0,0,0,401.8659576310531,Other,402.0450303874042
2024-12-05 16:36:20,28.63494731,77.40900028,4.177784107,3,0,0,0,0,401.7132043050324,Other,401.88449060580916
2024-12-05 16:42:34,28.63380803,77.41441185,4.175818855,3,0,0,0,0,403.8923987285888,Other,402.03071495385336
2024-12-05 16:48:01,28.63266876,77.41982341,4.173853603,3,0,0,0,0,402.0506581681989,Other,402.0259263129348
2024-12-05 16:54:26,28.63152948,77.42523498,4.171888351,3,0,0,0,0,402.0700043695883,Other,402.1723248651439
2024-12-06 08:00:01,28.6303902,77.43064654,4.169923099,3,0,0,0,0,402.8479216429804,Other,402.0115513066525
2024-12-06 08:06:34,28.62925093,77.4360581,4.167957847,3,0,0,0,0,401.1639271292592,Other,402.0067687886158
2024-12-06 08:12:17,28.62811165,77.44146967,4.165992595,3,0,0,0,0,402.98861850999367,Other,402.1533279848285
2024-12-06 08:18:13,28.62697237,77.44688123,4.164027343,3,0,0,0,0,402.1216631804263,Other,401.99233471624143
2024-12-06 08:24:19,28.6258331,77.45229279,4.162062091,3,0,0,0,0,403.19806011713433,Other,401.9875587771429
2024-12-06 08:30:17,28.62469382,77.45770436,4.160096839,3,0,0,0,0,402.64242538674665,Other,402.13427786250185
2024-12-06 08:36:09,28.62355454,77.46311592,4.158131586,3,0,0,0,0,402.4023528203966,Other,401.8973140912118
2024-12-06 08:42:24,28.62241527,77.46852749,4.156166334,3,0,0,0,0,401.1896200920097,Other,402.2006858551945
2024-12-06 08:48:01,28.62127599,77.47393905,4.154201082,3,0,0,0,0,402.5240183315256,Other,402.0393630524369
2024-12-06 08:54:24,28.62013671,77.47935061,4.15223583,3,0,0,0,0,401.8093616879356,Other,401.87789971476377
2024-12-06 09:00:53,28.61899744,77.48476218,4.150270578,3,0,0,0,0,402.766945505318,Other,402.1816584662869
2024-12-06 09:06:32,28.61785816,77.49017374,4.148305326,3,0,0,0,0,401.50324775472615,Other,402.0201159087302
2024-12-06 09:12:35,28.61671888,77.4955853,4.146340074,3,0,0,0,0,402.1038242116345,Other,401.85843274371194
2024-12-06 09:18:30,28.61557961,77.50099687,4.144374822,3,0,0,0,0,401.7995901419848,Other,402.1625776812547
2024-12-06 09:24:13,28.61444033,77.50640843,4.14240957,3,0,0,0,0,402.5624168161844,Other,402.0008153261552
2024-12-06 09:30:00,28.61330105,77.51181999,4.140444318,3,0,0,0,0,400.9652291948118,Other,401.8389127788668
2024-12-06 09:36:45,28.61216178,77.51723156,4.138479066,3,0,0,0,0,402.4336435599772,Other,402.14344446279364
2024-12-06 09:42:15,28.6110225,77.52264312,4.136513814,3,0,0,0,0,400.849294271562,Other,401.9814622693676
2024-12-06 09:48:53,28.60988322,77.52805469,4.134548562,3,0,0,0,0,400.6432819410794,Other,402.12890513887953
2024-12-06 09:54:45,28.60874395,77.53346625,4.13258331,3,0,0,0,0,402.4479579549911,Other,402.1242582434777
2024-12-06 10:00:51,28.60760467,77.53887781,4.130618058,3,0,0,0,0,402.244062211796,Other,401.9620562187868
2024-12-06 10:06:02,28.60646539,77.54428938,4.128652805,3,0,0,0,0,403.3906885144085,Other,402.03345021407813
2024-12-06 10:12:34,28.60532612,77.54970094,4.126687553,3,0,0,0,0,401.450317669929,Other,402.0287794494966
2024-12-06 10:18:40,28.60418684,77.5551125,4.124722301,3,0,0,0,0,401.90828371198177,Other,401.8663276132385
2024-12-06 10:24:05,28.60304756,77.56052407,4.122757049,3,0,0,0,0,402.0353247662123,Other,402.0140599952544
2024-12-06 10:30:24,28.60190829,77.56593563,4.120791797,3,0,0,0,0,401.1492637514272,Other,402.0093957519663
2024-12-06 10:36:12,28.60076901,77.57134719,4.118826545,3,0,0,0,0,402.2197328235701,Other,401.84672371387427
2024-12-06 10:42:52,28.59962974,77.57675876,4.116861293,3,0,0,0,0,401.398756486894,Other,402.1527104209666
2024-12-06 10:48:33,28.59849046,77.58217032,4.114896041,3,0,0,0,0,402.3324360820053,Other,401.98995916495085
2024-12-06 10:54:07,28.59735118,77.58758189,4.112930789,3,0,0,0,0,401.68296541219655,Other,402.13802611515507
2024-12-06 11:00:20,28.59621191,77.59299345,4.110965537,3,0,0,0,0,404.08710423023166,Other,402.133440205567
2024-12-06 11:06:33,28.59507263,77.59840501,4.109000285,3,0,0,0,0,402.533462514638,Other,401.9704691669096
2024-12-06 11:12:03,28.59393335,77.60381658,4.107035033,3,0,0,0,0,402.9254340081229,Other,402.1186968466047
2024-12-06 11:18:24,28.59279408,77.60922814,4.105069781,3,0,0,0,0,402.3820082998082,Other,402.11411753477574
2024-12-06 11:24:14,28.5916548,77.6146397,4.103104529,3,0,0,0,0,401.9472295000153,Other,401.95092678014305
2024-12-06 11:30:03,28.59051552,77.62005127,4.101139277,3,0,0,0,0,403.5759478641015,Other,402.09931467562785
2024-12-06 11:36:44,28.58937625,77.62546283,4.099174024,3,0,0,0,0,402.7466134511519,Other,402.01807556742074
2024-12-06 11:42:59,28.58823697,77.63087439,4.097208772,3,0,0,0,0,402.72904443699,Other,401.85463451144244
2024-12-06 11:48:11,28.58709769,77.63628596,4.09524352,3,0,0,0,0,400.800994591666,Other,402.00315168482064
2024-12-06 11:54:31,28.58595842,77.64169752,4.093278268,3,0,0,0,0,402.8038033703917,Other,401.9985550011827
2024-12-06 12:00:31,28.58481914,77.64710909,4.091313016,3,0,0,0,0,402.3629933547224,Other,402.1472468943867
2024-12-06 12:06:27,28.58367986,77.65252065,4.089347764,3,0,0,0,0,404.6386782532056,Other,401.98357215091903
2024-12-06 12:12:12,28.58254059,77.65793221,4.087382512,3,0,0,0,0,401.7544555177764,Other,401.978981979553
2024-12-06 12:18:30,28.58140131,77.66334378,4.08541726,3,0,0,0,0,402.0453592645237,Other,402.12783414227175
2024-12-06 12:24:13,28.58026203,77.66875534,4.083452008,3,0,0,0,0,401.6503849430463,Other,401.96393958636014
2024-12-06 12:30:19,28.57912276,77.6741669,4.081486756,3,0,0,0,0,402.2092084416361,Other,401.9593559880527
2024-12-06 12:36:17,28.57798348,77.67957847,4.079521504,3,0,0,0,0,401.2560714791596,Other,402.1083679493287
2024-12-06 12:42:28,28.5768442,77.68499003,4.077556252,3,0,0,0,0,403.6133912879947,Other,401.9442536088156
2024-12-06 12:48:59,28.57570493,77.69040159,4.075591,3,0,0,0,0,403.3226659284423,Other,401.93967657650506
2024-12-06 12:54:05,28.57456565,77.69581316,4.073625748,3,0,0,0,0,403.1513264736281,Other,402.08884939550273
2024-12-06 13:00:31,28.57342637,77.70122472,4.071660496,3,0,0,0,0,403.462822070735,Other,401.92451508647247
2024-12-06 13:06:28,28.5722871,77.70663629,4.069695244,3,0,0,0,0,402.3395822227795,Other,402.23369101092584
2024-12-06 13:12:42,28.57114782,77.71204785,4.067729991,3,0,0,0,0,402.5343417361391,Other,401.9921231587757
2024-12-06 13:18:01,28.57000854,77.71745941,4.065764739,3,0,0,0,0,402.3443783728022,Other,401.8275386080045
2024-12-06 13:24:59,28.56886927,77.72287098,4.063799487,3,0,0,0,0,404.1673417415991,Other,402.1370703170229
2024-12-06 13:30:22,28.56772999,77.72828254,4.061834235,3,0,0,0,0,401.4802663119178,Other,401.9724066279355
2024-12-06 13:36:18,28.56659071,77.7336941,4.059868983,3,0,0,0,0,402.0124140230976,Other,401.80760237609013
2024-12-06 13:42:30,28.56545144,77.73910567,4.057903731,3,0,0,0,0,402.4131476389141,Other,402.1175210110844
2024-12-06 13:48:50,28.56431216,77.74451723,4.055938479,3,0,0,0,0,403.6927195265162,Other,401.95263761190137
2024-12-06 13:54:04,28.56317289,77.7499288,4.053973227,3,0,0,0,0,402.0397302052709,Other,402.2628814923723
2024-12-06 14:00:18,28.56203361,77.75534036,4.052007975,3,0,0,0,0,401.2079314778537,Other,402.0979189140893
2024-12-06 14:06:33,28.56089433,77.76075192,4.050042723,3,0,0,0,0,401.8550466369873,Other,401.9328156318762
2024-12-06 14:12:09,28.55975506,77.76616349,4.048077471,3,0,0,0,0,401.8547412708339,Other,402.24344569836677
2024-12-06 14:18:24,28.55861578,77.77157505,4.046112219,3,0,0,0,0,401.7260495476068,Other,402.0782633374422
2024-12-06 14:24:01,28.5574765,77.77698661,4.044146967,3,0,0,0,0,402.44458921394846,Other,401.91294024278517
2024-12-06 14:30:10,28.55633723,77.78239818,4.042181715,3,0,0,0,0,402.7749063429117,Other,402.2239574042661
2024-12-06 14:36:49,28.55519795,77.78780974,4.040216463,3,0,0,0,0,402.6545770287205,Other,402.0585552438389
2024-12-06 14:42:30,28.55405867,77.7932213,4.03825121,3,0,0,0,0,401.9520570438476,Other,401.8154002662597
2024-12-06 14:48:55,28.5529194,77.79863287,4.036285958,3,0,0,0,0,400.7142322228099,Other,402.1267735201283
2024-12-06 14:54:14,28.55178012,77.80404443,4.034320706,3,0,0,0,0,402.865958113722,Other,401.96112098580954
2024-12-06 15:00:08,28.55064084,77.809456,4.032355454,3,0,0,0,0,402.31951532810905,Other,402.11148086565584
2024-12-06 15:06:22,28.54950157,77.81486756,4.030390202,3,0,0,0,0,402.6001980454298,Other,402.10708740116695
2024-12-06 15:12:18,28.54836229,77.82027912,4.02842495,3,0,0,0,0,401.8236152210282,Other,401.9412150881263
2024-12-06 15:18:08,28.54722301,77.82569069,4.026459698,3,0,0,0,0,400.9708094998612,Other,402.0917356806024
2024-12-06 15:24:34,28.54608374,77.83110225,4.024494446,3,0,0,0,0,401.6287061738536,Other,402.0873486966232
2024-12-06 15:30:20,28.54494446,77.83651381,4.022529194,3,0,0,0,0,401.0800342645471,Other,401.9212566119224
2024-12-06 15:36:08,28.54380518,77.84192538,4.020563942,3,0,0,0,0,401.1707546285828,Other,402.0719374907743
2024-12-06 15:42:27,28.54266591,77.84733694,4.01859869,3,0,0,0,0,402.439591733197,Other,402.06755711553564
2024-12-06 15:48:45,28.54152663,77.8527485,4.016633438,3,0,0,0,0,403.19340400998993,Other,401.90124528897695
2024-12-06 15:54:50,28.54038735,77.85816007,4.014668186,3,0,0,0,0,401.46683413605126,Other,402.0520858899204
2024-12-06 16:00:06,28.53924808,77.86357163,4.012702934,3,0,0,0,0,402.9316653676116,Other,402.04771212538213
2024-12-06 16:06:15,28.5381088,77.8689832,4.010737682,3,0,0,0,0,401.5240950538666,Other,402.19872747399387
2024-12-06 16:12:15,28.53696952,77.87439476,4.00877243,3,0,0,0,0,402.1034537305594,Other,402.0321818336749
2024-12-06 16:18:59,28.53583025,77.87980632,4.006807177,3,0,0,0,0,402.2509321473135,Other,401.94971430458884
2024-12-06 16:24:32,28.53469097,77.88521789,4.004841925,3,0,0,0,0,402.06630818823226,Other,402.10085936714734
2024-12-06 16:30:03,28.53355169,77.89062945,4.002876673,3,0,0,0,0,401.6218229288081,Other,401.93406356469495
2024-12-06 16:36:03,28.53241242,77.89604101,4.000911421,3,0,0,0,0,402.4206643742991,Other,401.9296723428605
2024-12-06 16:42:38,28.53127314,77.90145258,3.998946169,3,0,0,0,0,401.22324300130657,Other,402.0809772278989
2024-12-06 16:48:39,28.53013386,77.90686414,3.996980917,3,0,0,0,0,402.55075595327065,Other,401.91396161300264
2024-12-06 16:54:16,28.52899459,77.9122757,3.995015665,3,0,0,0,0,402.5865075647911,Other,401.90957695716503
2024-12-07 08:00:36,28.52785531,77.91768727,3.993050413,3,0,0,0,0,401.5153360524826,Other,402.0610426591415
2024-12-07 08:06:38,28.52671604,77.92309883,3.991085161,3,0,0,0,0,402.12676961938496,Other,402.05672986943557
2024-12-07 08:12:59,28.52557676,77.9285104,3.989119909,3,0,0,0,0,401.2105994466746,Other,402.20836921129256
2024-12-07 08:18:51,28.52443748,77.93392196,3.987154657,3,0,0,0,0,401.106217220138,Other,402.0410550985506
2024-12-07 08:24:28,28.52329821,77.93933352,3.985189405,3,0,0,0,0,401.8895650940484,Other,402.0367487873945
2024-12-07 08:30:51,28.52215893,77.94474509,3.983224153,3,0,0,0,0,402.03997738186825,Other,402.1885485011145
2024-12-07 08:36:35,28.52101965,77.95015665,3.981258901,3,0,0,0,0,401.86411364796777,Other,402.0210141010513
2024-12-07 08:42:59,28.51988038,77.95556821,3.979293649,3,0,0,0,0,402.02449239067215,Other,402.016714467262
2024-12-07 08:48:37,28.5187411,77.96097978,3.977328396,3,0,0,0,0,401.4529587938602,Other,402.09011685738665
2024-12-07 08:54:38,28.51760182,77.96639134,3.975363144,3,0,0,0,0,401.0621794084934,Other,401.9223320665709
2024-12-07 09:00:49,28.51646255,77.97180291,3.973397892,3,0,0,0,0,401.8969319604838,Other,402.2379620765855
2024-12-07 09:06:36,28.51532327,77.97721447,3.97143264,3,0,0,0,0,401.60654354954886,Other,402.07009869683674
2024-12-07 09:12:51,28.51418399,77.98262603,3.969467388,3,0,0,0,0,401.851857426622,Other,401.9020941402404
2024-12-07 09:18:34,28.51304472,77.9880376,3.967502136,3,0,0,0,0,401.58373244273616,Other,402.21811077036824
2024-12-07 09:24:06,28.51190544,77.99344916,3.965536884,3,0,0,0,0,400.0,Other,402.0500271589831
2024-12-07 09:30:26,28.51076616,77.99886072,3.963571632,3,0,0,0,0,401.6059989637702,Other,401.88180280484397
2024-12-07 09:36:27,28.50962689,78.00427229,3.96160638,3,0,0,0,0,400.0,Other,402.1982065558448
2024-12-07 09:42:21,28.50848761,78.00968385,3.959641128,3,0,0,0,0,401.3045879685805,Other,402.0299031061332
2024-12-07 09:48:13,28.50734833,78.01509541,3.957675876,3,0,0,0,0,402.9188663209457,Other,401.86145903797865
2024-12-07 09:54:06,28.50620906,78.02050698,3.955710624,3,0,0,0,0,401.3567628970536,Other,402.1782488895119
2024-12-07 10:00:36,28.50506978,78.02591854,3.953745372,3,0,0,0,0,402.6665604847199,Other,402.0097261339958
2024-12-07 10:06:21,28.5039305,78.03133011,3.95178012,3,0,0,0,0,402.8282906093085,Other,402.16240936886146
2024-12-07 10:12:04,28.50279123,78.03674167,3.949814868,3,0,0,0,0,400.73094767783607,Other,402.1582387658275
2024-12-07 10:18:54,28.50165195,78.04215323,3.947849615,3,0,0,0,0,401.4374734807383,Other,401.91048007481544
2024-12-07 10:24:01,28.50051267,78.0475648,3.945884363,3,0,0,0,0,400.9381002758417,Other,402.06329355419
2024-12-07 10:30:26,28.4993734,78.05297636,3.943919111,3,0,0,0,0,403.2879656951495,Other,402.0590990023687
2024-12-07 10:36:20,28.49823412,78.05838792,3.941953859,3,0,0,0,0,400.82941722194727,Other,401.8901056840684
2024-12-07 10:42:53,28.49709484,78.06379949,3.939988607,3,0,0,0,0,403.6055425798116,Other,402.043078983963
2024-12-07 10:48:37,28.49595557,78.06921105,3.938023355,3,0,0,0,0,400.4318141607162,Other,402.038891417331
2024-12-07 10:54:14,28.49481629,78.07462261,3.936058103,3,0,0,0,0,401.8471327862187,Other,401.8696783552129
2024-12-07 11:00:20,28.49367702,78.08003418,3.934092851,3,0,0,0,0,402.0879856858513,Other,402.18792280169777
2024-12-07 11:06:09,28.49253774,78.08544574,3.932127599,3,0,0,0,0,401.66557875833,Other,402.01863056439953
2024-12-07 11:12:22,28.49139846,78.09085731,3.930162347,3,0,0,0,0,402.41764006448886,Other,402.17193878696844
2024-12-07 11:18:57,28.49025919,78.09626887,3.928197095,3,0,0,0,0,403.0253588281863,Other,402.1678291160232
2024-12-07 11:24:55,28.48911991,78.10168043,3.926231843,3,0,0,0,0,400.90053979234455,Other,401.99831705333975
2024-12-07 11:30:38,28.48798063,78.107092,3.924266591,3,0,0,0,0,401.9658583223287,Other,402.1517851560334
2024-12-07 11:36:04,28.48684136,78.11250356,3.922301339,3,0,0,0,0,402.9062825149262,Other,402.14768209774843
2024-12-07 11:42:00,28.48570208,78.11791512,3.920336087,3,0,0,0,0,402.8662929034783,Other,401.9779506955384
2024-12-07 11:48:12,28.4845628,78.12332669,3.918370835,3,0,0,0,0,402.2301333415087,Other,402.1315790806881
2024-12-07 11:54:20,28.48342353,78.12873825,3.916405582,3,0,0,0,0,402.3625406031551,Other,402.04797866525774
2024-12-07 12:00:25,28.48228425,78.13414981,3.91444033,3,0,0,0,0,400.4980379605032,Other,401.8779965315283
2024-12-07 12:06:49,28.48114497,78.13956138,3.912475078,3,0,0,0,0,402.1143267285438,Other,402.0317550478573
2024-12-07 12:12:44,28.4800057,78.14497294,3.910509826,3,0,0,0,0,401.9327065798085,Other,402.02763471423197
2024-12-07 12:18:20,28.47886642,78.15038451,3.908544574,3,0,0,0,0,402.86582472900153,Other,402.18156707317814
2024-12-07 12:24:52,28.47772714,78.15579607,3.906579322,3,0,0,0,0,401.7500281853443,Other,402.0113510362815
2024-12-07 12:30:17,28.47658787,78.16120763,3.90461407,3,0,0,0,0,402.2079191465729,Other,402.0072377603914
2024-12-07 12:36:36,28.47544859,78.1666192,3.902648818,3,0,0,0,0,402.4807097688442,Other,402.1613303143465
2024-12-07 12:42:44,28.47430931,78.17203076,3.900683566,3,0,0,0,0,404.0785563154844,Other,401.990894623039
2024-12-07 12:48:31,28.47317004,78.17744232,3.898718314,3,0,0,0,0,401.21827887667087,Other,401.9867873806238
2024-12-07 12:54:35,28.47203076,78.18285389,3.896753062,3,0,0,0,0,401.45363730721647,Other,402.1410407107332
2024-12-07 13:00:16,28.47089148,78.18826545,3.89478781,3,0,0,0,0,403.2763484865532,Other,401.9703852218829
2024-12-07 13:06:34,28.46975221,78.19367702,3.892822558,3,0,0,0,0,403.74945540670296,Other,402.2914323173808
2024-12-07 13:12:48,28.46861293,78.19908858,3.890857306,3,0,0,0,0,402.4332219358651,Other,402.1206976533504
2024-12-07 13:18:59,28.46747365,78.20450014,3.888892054,3,0,0,0,0,401.34192781675193,Other,401.94982236499754
2024-12-07 13:24:10,28.46633438,78.20991171,3.886926801,3,0,0,0,0,404.65570961545785,Other,402.191295036073
2024-12-07 13:30:20,28.4651951,78.21532327,3.884961549,3,0,0,0,0,402.0588984878443,Other,402.0203101263819
2024-12-07 13:36:51,28.46405582,78.22073483,3.882996297,3,0,0,0,0,401.5625928504358,Other,401.84918455354443
2024-12-07 13:42:54,28.46291655,78.2261464,3.881031045,3,0,0,0,0,402.7329483090352,Other,402.1709748364204
2024-12-07 13:48:52,28.46177727,78.23155796,3.879065793,3,0,0,0,0,402.588763486602,Other,401.9997701233069
2024-12-07 13:54:25,28.46063799,78.23696952,3.877100541,3,0,0,0,0,401.23968961586274,Other,401.82842476586796
2024-12-07 14:00:03,28.45949872,78.24238109,3.875135289,3,0,0,0,0,402.3742669138513,Other,402.15060127946697
2024-12-07 14:06:33,28.45835944,78.24779265,3.873170037,3,0,0,0,0,400.2338668151746,Other,401.97917677273045
2024-12-07 14:12:51,28.45722017,78.25320422,3.871204785,3,0,0,0,0,402.0265042355336,Other,402.30167885257
2024-12-07 14:18:47,28.45608089,78.25861578,3.869239533,3,0,0,0,0,403.2797777274293,Other,402.1301751518324
2024-12-07 14:24:59,28.45494161,78.26402734,3.867274281,3,0,0,0,0,404.37709827321805,Other,401.9585308306921
2024-12-07 14:30:17,28.45380234,78.26943891,3.865309029,3,0,0,0,0,404.0313755818074,Other,402.281419545546
2024-12-07 14:36:39,28.45266306,78.27485047,3.863343777,3,0,0,0,0,401.65072631242447,Other,402.10969609000927
2024-12-07 14:42:34,28.45152378,78.28026203,3.861378525,3,0,0,0,0,401.7855801954148,Other,401.9378320548535
2024-12-07 14:48:40,28.45038451,78.2856736,3.859413273,3,0,0,0,0,401.5939667305906,Other,402.2611068721996
2024-12-07 14:54:28,28.44924523,78.29108516,3.857448021,3,0,0,0,0,402.16926741771954,Other,402.08916367284513
2024-12-07 15:00:51,28.44810595,78.29649672,3.855482768,3,0,0,0,0,402.8416629436053,Other,401.8366300606673
2024-12-07 15:06:28,28.44696668,78.30190829,3.853517516,3,0,0,0,0,402.2601452197506,Other,402.1602616252743
2024-12-07 15:12:37,28.4458274,78.30731985,3.851552264,3,0,0,0,0,403.2218782035654,Other,401.9880680300655
2024-12-07 15:18:41,28.44468812,78.31273142,3.849587012,3,0,0,0,0,402.02641545693,Other,402.1436692191405
2024-12-07 15:24:20,28.44354885,78.31814298,3.84762176,3,0,0,0,0,403.19395837317,Other,402.1397520250566
2024-12-07 15:30:41,28.44240957,78.32355454,3.845656508,3,0,0,0,0,401.1147170215248,Other,401.96733861740387
2024-12-07 15:36:12,28.44127029,78.32896611,3.843691256,3,0,0,0,0,401.18112637680815,Other,402.12309960111634
2024-12-07 15:42:48,28.44013102,78.33437767,3.841726004,3,0,0,0,0,403.0422647362514,Other,402.1191889710695
2024-12-07 15:48:40,28.43899174,78.33978923,3.839760752,3,0,0,0,0,402.90401243852665,Other,401.94655586430247
2024-12-07 15:54:16,28.43785246,78.3452008,3.8377955,3,0,0,0,0,403.0324483848366,Other,402.1024775535831
2024-12-07 16:00:55,28.43671319,78.35061236,3.835830248,3,0,0,0,0,402.3140824839686,Other,402.0985734746321
2024-12-07 16:06:08,28.43557391,78.35602392,3.833864996,3,0,0,0,0,404.15408556272087,Other,401.9257205087577
2024-12-07 16:12:40,28.43443463,78.36143549,3.831899744,3,0,0,0,0,401.2157351762494,Other,402.0818025977439
2024-12-07 16:18:00,28.43329536,78.36684705,3.829934492,3,0,0,0,0,401.7837331204772,Other,402.0779050530275
2024-12-07 16:24:01,28.43215608,78.37225862,3.82796924,3,0,0,0,0,402.4476965279397,Other,402.23416075601165
2024-12-07 16:30:59,28.4310168,78.37767018,3.826003987,3,0,0,0,0,403.5391232704575,Other,401.9801667488609
2024-12-07 16:36:47,28.42987753,78.38308174,3.824038735,3,0,0,0,0,401.6463270213134,Other,401.97624525339734
2024-12-07 16:42:28,28.42873825,78.38849331,3.822073483,3,0,0,0,0,401.8940536565023,Other,402.1326313401027
2024-12-07 16:48:32,28.42759897,78.39390487,3.820108231,3,0,0,0,0,401.38221158201225,Other,401.95929423127996
2024-12-07 16:54:09,28.4264597,78.39931643,3.818142979,3,0,0,0,0,401.590400491305,Other,401.9553794598465
2024-12-08 08:00:49,28.42532042,78.404728,3.816177727,3,0,0,0,0,403.15698657483966,Other,402.1119256729346
2024-12-08 08:06:57,28.42418114,78.41013956,3.814212475,3,0,0,0,0,400.8933337290558,Other,401.93836898420693
2024-12-08 08:12:59,28.42304187,78.41555113,3.812247223,3,0,0,0,0,401.54144366257606,Other,402.264802626481
2024-12-08 08:18:39,28.42190259,78.42096269,3.810281971,3,0,0,0,0,401.3047311791575,Other,402.0911666692465
2024-12-08 08:24:20,28.42076332,78.42637425,3.808316719,3,0,0,0,0,401.0167264941805,Other,402.0873301479857
2024-12-08 08:30:27,28.41962404,78.43178582,3.806351467,3,0,0,0,0,402.4482478929239,Other,402.2442108904383
2024-12-08 08:36:10,28.41848476,78.43719738,3.804386215,3,0,0,0,0,402.856212217971,Other,402.0703551933057
2024-12-08 08:42:54,28.41734549,78.44260894,3.802420963,3,0,0,0,0,403.1333421170678,Other,402.0665252509832
2024-12-08 08:48:33,28.41620621,78.44802051,3.800455711,3,0,0,0,0,401.9270266090168,Other,402.22356630569413
2024-12-08 08:54:07,28.41506693,78.45343207,3.798490459,3,0,0,0,0,403.3105606537351,Other,402.0494907702351
2024-12-08 09:00:58,28.41392766,78.45884363,3.796525206,3,0,0,0,0,401.26583703313366,Other,401.9643024748362
2024-12-08 09:06:21,28.41278838,78.4642552,3.794559954,3,0,0,0,0,403.9188886743849,Other,402.1214726811695
2024-12-08 09:12:07,28.4116491,78.46966676,3.792594702,3,0,0,0,0,403.5314744773716,Other,401.9471469984783
2024-12-08 09:18:48,28.41050983,78.47507833,3.79062945,3,0,0,0,0,402.1097827213724,Other,402.27503562313416
2024-12-08 09:24:14,28.40937055,78.48048989,3.788664198,3,0,0,0,0,401.8542224087241,Other,402.10063069271683
2024-12-08 09:30:16,28.40823127,78.48590145,3.786698946,3,0,0,0,0,402.55484159260624,Other,401.92608517169907
2024-12-08 09:36:59,28.407092,78.49131302,3.784733694,3,0,0,0,0,400.0,Other,402.2543604443106
2024-12-08 09:42:22,28.40595272,78.49672458,3.782768442,3,0,0,0,0,402.0323039461999,Other,402.0797356398848
2024-12-08 09:48:23,28.40481344,78.50213614,3.78080319,3,0,0,0,0,402.3253708195855,Other,401.90497032132424
2024-12-08 09:54:44,28.40367417,78.50754771,3.778837938,3,0,0,0,0,400.0749291052757,Other,402.23363175211296
2024-12-08 10:00:18,28.40253489,78.51295927,3.776872686,3,0,0,0,0,403.07496448701136,Other,402.0587872673938
2024-12-08 10:06:04,28.40139561,78.51837083,3.774907434,3,0,0,0,0,401.467520733831,Other,401.88380216031203
2024-12-08 10:12:31,28.40025634,78.5237824,3.772942182,3,0,0,0,0,402.4365618608687,Other,402.2128506453074
2024-12-08 10:18:43,28.39911706,78.52919396,3.77097693,3,0,0,0,0,402.2156801752331,Other,402.037786318342
2024-12-08 10:24:00,28.39797778,78.53460553,3.769011678,3,0,0,0,0,402.88402907457,Other,402.1957105793144
2024-12-08 10:30:22,28.39683851,78.54001709,3.767046426,3,0,0,0,0,402.9400131925185,Other,402.1920166062731
2024-12-08 10:36:36,28.39569923,78.54542865,3.765081173,3,0,0,0,0,403.1954248494811,Other,401.9348794069334
2024-12-08 10:42:07,28.39455995,78.55084022,3.763115921,3,0,0,0,0,401.0493763884085,Other,402.0929332179398
2024-12-08 10:48:12,28.39342068,78.55625178,3.761150669,3,0,0,0,0,403.8427214270674,Other,402.0892149843689
2024-12-08 10:54:07,28.3922814,78.56166334,3.759185417,3,0,0,0,0,400.5303013157941,Other,401.9136806628232
2024-12-08 11:00:56,28.39114212,78.56707491,3.757220165,3,0,0,0,0,401.26429180035234,Other,402.0718952370425
2024-12-08 11:06:22,28.39000285,78.57248647,3.755254913,3,0,0,0,0,400.5222284924148,Other,402.068183543586
