Timestamp,Temperature (°C),Humidity (%),Wind Speed (m/s),Weather Code,"Weather Description_Mainly clear, partly cloudy, and overcast","Weather Description_Rain showers: Slight, moderate, and violent",Weather Description_Thunderstorm with slight and heavy hail,Weather Description_Thunderstorm: Slight or moderate,CO_Concentration (ppm)
2024-11-13 09:24:24,30.97274280831672,66.30447166049558,8.21048134434634,3.0,0.0,0.0,0.0,0.0,607.4665269470348
2024-11-13 09:30:02,30.97160353175733,66.30988322415266,8.208516092281402,3.0,0.0,0.0,0.0,0.0,599.3303742160034
2024-11-13 09:36:31,30.970464255197943,66.31529478780973,8.206550840216462,3.0,0.0,0.0,0.0,0.0,600.9213057624603
2024-11-13 09:42:02,30.969324978638564,66.32070635146682,8.204585588151524,3.0,0.0,0.0,0.0,0.0,580.1503608561885
2024-11-13 09:48:26,30.96818570207918,66.3261179151239,8.202620336086586,3.0,0.0,0.0,0.0,0.0,609.2930582907446
2024-11-13 09:54:28,30.9670464255198,66.33152947878098,8.200655084021646,3.0,0.0,0.0,0.0,0.0,603.5920801449098
2024-11-13 10:00:31,30.965907148960408,66.33694104243806,8.198689831956708,3.0,0.0,0.0,0.0,0.0,610.1047103267366
2024-11-13 10:06:49,30.964767872401023,66.34235260609513,8.196724579891768,3.0,0.0,0.0,0.0,0.0,571.1594692884134
2024-11-13 10:12:57,30.96362859584164,66.34776416975221,8.19475932782683,3.0,0.0,0.0,0.0,0.0,621.0031839603678
2024-11-13 10:18:50,30.96248931928225,66.35317573340929,8.192794075761892,3.0,0.0,0.0,0.0,0.0,598.720954473219
2024-11-13 10:24:18,30.96135004272287,66.35858729706636,8.190828823696952,3.0,0.0,0.0,0.0,0.0,611.1960927643561
2024-11-13 10:30:20,30.960210766163485,66.36399886072344,8.188863571632014,3.0,0.0,0.0,0.0,0.0,589.7126191679358
2024-11-13 10:36:04,30.9590714896041,66.36941042438052,8.186898319567074,3.0,0.0,0.0,0.0,0.0,606.236831332027
2024-11-13 10:42:17,30.95793221304472,66.3748219880376,8.184933067502136,3.0,0.0,0.0,0.0,0.0,589.5723504918749
2024-11-13 10:48:27,30.95679293648533,66.38023355169467,8.182967815437198,3.0,0.0,0.0,0.0,0.0,593.8662303588636
2024-11-13 10:54:41,30.955653659925947,66.38564511535175,8.181002563372259,3.0,0.0,0.0,0.0,0.0,619.2416473466998
2024-11-13 11:00:21,30.95451438336656,66.39105667900883,8.17903731130732,3.0,0.0,0.0,0.0,0.0,598.1919236426087
2024-11-13 11:06:20,30.953375106807176,66.3964682426659,8.17707205924238,3.0,0.0,0.0,0.0,0.0,602.2704902242496
2024-11-13 11:12:05,30.95223583024779,66.40187980632298,8.175106807177443,3.0,0.0,0.0,0.0,0.0,608.7942526415501
2024-11-13 11:18:00,30.951096553688405,66.40729136998006,8.173141555112505,3.0,0.0,0.0,0.0,0.0,605.0478080565987
2024-11-13 11:24:04,30.949957277129023,66.41270293363714,8.171176303047565,3.0,0.0,0.0,0.0,0.0,601.5925920705188
2024-11-13 11:30:40,30.94881800056964,66.41811449729421,8.169211050982627,3.0,0.0,0.0,0.0,0.0,603.7354268859555
2024-11-13 11:36:11,30.94767872401025,66.42352606095129,8.167245798917687,3.0,0.0,0.0,0.0,0.0,624.117386555886
2024-11-13 11:42:25,30.946539447450867,66.42893762460838,8.165280546852749,3.0,0.0,0.0,0.0,0.0,599.5044565753777
2024-11-13 11:48:45,30.94540017089148,66.43434918826546,8.163315294787811,3.0,0.0,0.0,0.0,0.0,602.0890488550733
2024-11-13 11:54:33,30.944260894332096,66.43976075192253,8.161350042722871,3.0,0.0,0.0,0.0,0.0,610.58201619021
2024-11-13 12:00:48,30.94312161777271,66.44517231557961,8.159384790657931,3.0,0.0,0.0,0.0,0.0,611.1281454019239
2024-11-13 12:06:13,30.94198234121333,66.45058387923669,8.157419538592993,3.0,0.0,0.0,0.0,0.0,611.9406029701581
2024-11-13 12:12:25,30.940843064653944,66.45599544289377,8.155454286528055,3.0,0.0,0.0,0.0,0.0,606.4550159770564
2024-11-13 12:18:44,30.93970378809456,66.46140700655084,8.153489034463115,3.0,0.0,0.0,0.0,0.0,588.6350784716698
2024-11-13 12:24:26,30.938564511535173,66.46681857020792,8.151523782398177,3.0,0.0,0.0,0.0,0.0,616.3968567641958
2024-11-13 12:30:08,30.937425234975787,66.472230133865,8.149558530333238,3.0,0.0,0.0,0.0,0.0,588.5965013532082
2024-11-13 12:36:25,30.93628595841641,66.47764169752207,8.1475932782683,3.0,0.0,0.0,0.0,0.0,603.0837237779956
2024-11-13 12:42:56,30.93514668185702,66.48305326117915,8.145628026203362,3.0,0.0,0.0,0.0,0.0,592.5120244676219
2024-11-13 12:48:46,30.934007405297635,66.48846482483623,8.143662774138422,3.0,0.0,0.0,0.0,0.0,599.4108133440958
2024-11-13 12:54:56,30.93286812873825,66.4938763884933,8.141697522073484,3.0,0.0,0.0,0.0,0.0,603.3372347552706
2024-11-13 13:00:21,30.931728852178864,66.49928795215038,8.139732270008544,3.0,0.0,0.0,0.0,0.0,603.2605966489488
2024-11-13 13:06:46,30.93058957561948,66.50469951580746,8.137767017943606,3.0,0.0,0.0,0.0,0.0,604.2636458790091
2024-11-13 13:12:55,30.929450299060097,66.51011107946454,8.135801765878668,3.0,0.0,0.0,0.0,0.0,616.178964869453
2024-11-13 13:18:29,30.92831102250071,66.51552264312161,8.133836513813728,3.0,0.0,0.0,0.0,0.0,604.5746090362165
2024-11-13 13:24:42,30.92717174594133,66.52093420677869,8.13187126174879,3.0,0.0,0.0,0.0,0.0,597.5951135103802
2024-11-13 13:30:47,30.92603246938194,66.52634577043577,8.12990600968385,3.0,0.0,0.0,0.0,0.0,609.6749653883805
2024-11-13 13:36:16,30.924893192822555,66.53175733409284,8.127940757618912,3.0,0.0,0.0,0.0,0.0,611.9262124369536
2024-11-13 13:42:25,30.92375391626317,66.53716889774992,8.125975505553974,3.0,0.0,0.0,0.0,0.0,587.7528432385475
2024-11-13 13:48:35,30.922614639703788,66.542580461407,8.124010253489034,3.0,0.0,0.0,0.0,0.0,606.0003359306262
2024-11-13 13:54:00,30.921475363144403,66.54799202506409,8.122045001424096,3.0,0.0,0.0,0.0,0.0,607.0354764974468
2024-11-13 14:00:07,30.920336086585017,66.55340358872117,8.120079749359157,3.0,0.0,0.0,0.0,0.0,597.045527882948
2024-11-13 14:06:48,30.919196810025632,66.55881515237824,8.118114497294219,3.0,0.0,0.0,0.0,0.0,613.7756448918743
2024-11-13 14:12:34,30.918057533466246,66.56422671603532,8.11614924522928,3.0,0.0,0.0,0.0,0.0,598.5154347306432
2024-11-13 14:18:51,30.91691825690686,66.5696382796924,8.11418399316434,3.0,0.0,0.0,0.0,0.0,601.2691689778941
2024-11-13 14:24:14,30.91577898034748,66.57504984334948,8.1122187410994,3.0,0.0,0.0,0.0,0.0,598.2801000425501
2024-11-13 14:30:46,30.91463970378809,66.58046140700655,8.110253489034463,3.0,0.0,0.0,0.0,0.0,600.1640226034136
2024-11-13 14:36:55,30.91350042722871,66.58587297066363,8.108288236969525,3.0,0.0,0.0,0.0,0.0,589.0428951008571
2024-11-13 14:42:21,30.912361150669323,66.5912845343207,8.106322984904585,3.0,0.0,0.0,0.0,0.0,585.6025509860765
2024-11-13 14:48:13,30.911221874109938,66.59669609797778,8.104357732839647,3.0,0.0,0.0,0.0,0.0,615.9455242864793
2024-11-13 14:54:25,30.910082597550552,66.60210766163486,8.102392480774707,3.0,0.0,0.0,0.0,0.0,591.5282740132566
2024-11-13 15:00:27,30.90894332099117,66.60751922529194,8.10042722870977,3.0,0.0,0.0,0.0,0.0,590.0813778440869
2024-11-13 15:06:22,30.907804044431785,66.61293078894901,8.098461976644831,3.0,0.0,0.0,0.0,0.0,578.4588140448229
2024-11-13 15:12:13,30.9066647678724,66.61834235260609,8.096496724579891,3.0,0.0,0.0,0.0,0.0,593.6005115461752
2024-11-13 15:18:23,30.90552549131301,66.62375391626317,8.094531472514953,3.0,0.0,0.0,0.0,0.0,586.7566449312055
2024-11-13 15:24:01,30.90438621475363,66.62916547992025,8.092566220450014,3.0,0.0,0.0,0.0,0.0,616.4051083088544
2024-11-13 15:30:44,30.903246938194243,66.63457704357732,8.090600968385075,3.0,0.0,0.0,0.0,0.0,610.0805414431272
2024-11-13 15:36:25,30.90210766163486,66.6399886072344,8.088635716320137,3.0,0.0,0.0,0.0,0.0,593.0982809401338
2024-11-13 15:42:13,30.90096838507548,66.64540017089148,8.086670464255198,3.0,0.0,0.0,0.0,0.0,622.5015562875643
2024-11-13 15:48:58,30.89982910851609,66.65081173454857,8.08470521219026,3.0,0.0,0.0,0.0,0.0,609.7922669462474
2024-11-13 15:54:55,30.898689831956705,66.65622329820565,8.08273996012532,3.0,0.0,0.0,0.0,0.0,596.7237120834554
2024-11-13 16:00:50,30.89755055539732,66.66163486186272,8.080774708060382,3.0,0.0,0.0,0.0,0.0,574.9753826120163
2024-11-13 16:06:06,30.89641127883793,66.6670464255198,8.078809455995444,3.0,0.0,0.0,0.0,0.0,622.8762793288696
2024-11-13 16:12:02,30.89527200227856,66.67245798917688,8.076844203930504,3.0,0.0,0.0,0.0,0.0,586.0685427775364
2024-11-13 16:18:46,30.894132725719167,66.67786955283395,8.074878951865566,3.0,0.0,0.0,0.0,0.0,583.5076938178137
2024-11-13 16:24:22,30.892993449159786,66.68328111649103,8.072913699800626,3.0,0.0,0.0,0.0,0.0,610.1847994496892
2024-11-13 16:30:45,30.8918541726004,66.68869268014811,8.070948447735688,3.0,0.0,0.0,0.0,0.0,624.3540330351958
2024-11-13 16:36:42,30.89071489604101,66.69410424380519,8.06898319567075,3.0,0.0,0.0,0.0,0.0,613.7966509991185
2024-11-13 16:42:46,30.889575619481622,66.69951580746226,8.06701794360581,3.0,0.0,0.0,0.0,0.0,605.5904278567469
2024-11-13 16:48:59,30.888436342922244,66.70492737111934,8.065052691540872,3.0,0.0,0.0,0.0,0.0,605.8962939150864
2024-11-13 16:54:44,30.88729706636286,66.71033893477642,8.063087439475932,3.0,0.0,0.0,0.0,0.0,608.4803199284468
2024-11-14 08:00:17,30.88615778980348,66.7157504984335,8.061122187410994,3.0,0.0,0.0,0.0,0.0,607.5328640807215
2024-11-14 08:06:57,30.885018513244088,66.72116206209057,8.059156935346056,3.0,0.0,0.0,0.0,0.0,602.7529062647579
2024-11-14 08:12:37,30.883879236684702,66.72657362574765,8.057191683281117,3.0,0.0,0.0,0.0,0.0,600.980416906793
2024-11-14 08:18:34,30.88273996012532,66.73198518940472,8.055226431216177,3.0,0.0,0.0,0.0,0.0,599.3098884304892
2024-11-14 08:24:50,30.88160068356593,66.7373967530618,8.053261179151239,3.0,0.0,0.0,0.0,0.0,592.3935876630279
2024-11-14 08:30:14,30.88046140700655,66.74280831671888,8.0512959270863,3.0,0.0,0.0,0.0,0.0,597.1238966252372
2024-11-14 08:36:24,30.879322130447164,66.74821988037596,8.049330675021361,3.0,0.0,0.0,0.0,0.0,582.9984930941613
2024-11-14 08:42:54,30.87818285388778,66.75363144403303,8.047365422956423,3.0,0.0,0.0,0.0,0.0,598.9420788103778
2024-11-14 08:48:36,30.8770435773284,66.75904300769011,8.045400170891483,3.0,0.0,0.0,0.0,0.0,590.0369778490262
2024-11-14 08:54:27,30.87590430076901,66.76445457134719,8.043434918826545,3.0,0.0,0.0,0.0,0.0,588.884409590588
2024-11-14 09:00:09,30.874765024209623,66.76986613500428,8.041469666761607,3.0,0.0,0.0,0.0,0.0,601.7166581164906
2024-11-14 09:06:38,30.87362574765024,66.77527769866136,8.039504414696667,3.0,0.0,0.0,0.0,0.0,613.8351533106121
2024-11-14 09:12:56,30.872486471090856,66.78068926231843,8.03753916263173,3.0,0.0,0.0,0.0,0.0,609.0957103493995
2024-11-14 09:18:16,30.87134719453147,66.78610082597551,8.03557391056679,3.0,0.0,0.0,0.0,0.0,584.2049520953547
2024-11-14 09:24:38,30.870207917972085,66.79151238963259,8.033608658501851,3.0,0.0,0.0,0.0,0.0,590.0110906080932
2024-11-14 09:30:21,30.869068641412703,66.79692395328966,8.031643406436913,3.0,0.0,0.0,0.0,0.0,609.3124976958891
2024-11-14 09:36:25,30.86792936485332,66.80233551694674,8.029678154371974,3.0,0.0,0.0,0.0,0.0,590.0773257228338
2024-11-14 09:42:43,30.86679008829393,66.80774708060382,8.027712902307035,3.0,0.0,0.0,0.0,0.0,597.653282000457
2024-11-14 09:48:24,30.865650811734547,66.8131586442609,8.025747650242096,3.0,0.0,0.0,0.0,0.0,605.3975483328828
2024-11-14 09:54:16,30.86451153517516,66.81857020791797,8.023782398177158,3.0,0.0,0.0,0.0,0.0,590.2109966362112
2024-11-14 10:00:12,30.863372258615776,66.82398177157505,8.02181714611222,3.0,0.0,0.0,0.0,0.0,600.9456100885174
2024-11-14 10:06:19,30.8622329820564,66.82939333523213,8.01985189404728,3.0,0.0,0.0,0.0,0.0,586.5490139200859
2024-11-14 10:12:24,30.86109370549701,66.8348048988892,8.017886641982342,3.0,0.0,0.0,0.0,0.0,593.8730062719661
2024-11-14 10:18:03,30.859954428937623,66.84021646254628,8.015921389917402,3.0,0.0,0.0,0.0,0.0,603.0819158951138
2024-11-14 10:24:09,30.85881515237824,66.84562802620336,8.013956137852464,3.0,0.0,0.0,0.0,0.0,583.9515730605818
2024-11-14 10:30:02,30.857675875818853,66.85103958986043,8.011990885787526,3.0,0.0,0.0,0.0,0.0,604.2836716177128
2024-11-14 10:36:40,30.856536599259467,66.85645115351751,8.010025633722586,3.0,0.0,0.0,0.0,0.0,599.6799600910522
2024-11-14 10:42:44,30.855397322700085,66.86186271717459,8.008060381657648,3.0,0.0,0.0,0.0,0.0,605.3986514667007
2024-11-14 10:48:17,30.8542580461407,66.86727428083167,8.006095129592708,3.0,0.0,0.0,0.0,0.0,602.110307105386
2024-11-14 10:54:46,30.853118769581314,66.87268584448876,8.00412987752777,3.0,0.0,0.0,0.0,0.0,613.509983906688
2024-11-14 11:00:35,30.85197949302193,66.87809740814583,8.002164625462832,3.0,0.0,0.0,0.0,0.0,601.1182384756388
2024-11-14 11:06:46,30.850840216462544,66.88350897180291,8.000199373397892,3.0,0.0,0.0,0.0,0.0,595.5693518801174
2024-11-14 11:12:21,30.84970093990316,66.88892053545999,7.9982341213329535,3.0,0.0,0.0,0.0,0.0,601.0837961639031
2024-11-14 11:18:33,30.848561663343776,66.89433209911707,7.996268869268015,3.0,0.0,0.0,0.0,0.0,605.2912152661543
2024-11-14 11:24:46,30.84742238678439,66.89974366277414,7.994303617203077,3.0,0.0,0.0,0.0,0.0,600.3442495212577
2024-11-14 11:30:07,30.84628311022501,66.90515522643122,7.992338365138137,3.0,0.0,0.0,0.0,0.0,600.2589795722496
2024-11-14 11:36:39,30.84514383366562,66.9105667900883,7.990373113073199,3.0,0.0,0.0,0.0,0.0,592.8305596243534
2024-11-14 11:42:48,30.844004557106235,66.91597835374537,7.98840786100826,3.0,0.0,0.0,0.0,0.0,593.2188811691217
2024-11-14 11:48:43,30.842865280546853,66.92138991740245,7.986442608943321,3.0,0.0,0.0,0.0,0.0,585.8192514688445
2024-11-14 11:54:18,30.841726003987468,66.92680148105953,7.984477356878383,3.0,0.0,0.0,0.0,0.0,617.338485460921
2024-11-14 12:00:41,30.84058672742808,66.9322130447166,7.982512104813443,3.0,0.0,0.0,0.0,0.0,587.4014995173488
2024-11-14 12:06:40,30.839447450868697,66.93762460837368,7.980546852748505,3.0,0.0,0.0,0.0,0.0,592.9084937355129
2024-11-14 12:12:36,30.83830817430931,66.94303617203076,7.978581600683566,3.0,0.0,0.0,0.0,0.0,592.6508868999903
2024-11-14 12:18:05,30.83716889774993,66.94844773568784,7.976616348618627,3.0,0.0,0.0,0.0,0.0,608.7816171673368
2024-11-14 12:24:51,30.83602962119054,66.95385929934491,7.974651096553688,3.0,0.0,0.0,0.0,0.0,596.8802904571824
2024-11-14 12:30:25,30.83489034463116,66.95927086300199,7.972685844488749,3.0,0.0,0.0,0.0,0.0,612.3046218090501
2024-11-14 12:36:33,30.833751068071773,66.96468242665907,7.970720592423811,3.0,0.0,0.0,0.0,0.0,593.0897086820843
2024-11-14 12:42:58,30.832611791512388,66.97009399031614,7.968755340358872,3.0,0.0,0.0,0.0,0.0,602.6119703889713
2024-11-14 12:48:55,30.831472514953003,66.97550555397322,7.966790088293933,3.0,0.0,0.0,0.0,0.0,591.4659720763458
2024-11-14 12:54:58,30.830333238393617,66.9809171176303,7.964824836228995,3.0,0.0,0.0,0.0,0.0,621.2683477288875
2024-11-14 13:00:44,30.829193961834235,66.98632868128738,7.962859584164056,3.0,0.0,0.0,0.0,0.0,587.9382861030688
2024-11-14 13:06:05,30.82805468527485,66.99174024494447,7.960894332099118,3.0,0.0,0.0,0.0,0.0,602.9098912378441
2024-11-14 13:12:36,30.826915408715465,66.99715180860154,7.958929080034178,3.0,0.0,0.0,0.0,0.0,606.1468667871051
2024-11-14 13:18:56,30.82577613215608,67.00256337225862,7.95696382796924,3.0,0.0,0.0,0.0,0.0,603.9445027945093
2024-11-14 13:24:32,30.82463685559669,67.0079749359157,7.954998575904301,3.0,0.0,0.0,0.0,0.0,597.9510490734274
2024-11-14 13:30:52,30.82349757903731,67.01338649957277,7.953033323839362,3.0,0.0,0.0,0.0,0.0,598.5031325070805
2024-11-14 13:36:21,30.822358302477927,67.01879806322985,7.951068071774424,3.0,0.0,0.0,0.0,0.0,600.2368680664159
2024-11-14 13:42:20,30.82121902591854,67.02420962688693,7.949102819709484,3.0,0.0,0.0,0.0,0.0,598.3261471725501
2024-11-14 13:48:05,30.82007974935916,67.029621190544,7.947137567644546,3.0,0.0,0.0,0.0,0.0,609.4323721989944
2024-11-14 13:54:05,30.81894047279977,67.03503275420108,7.945172315579607,3.0,0.0,0.0,0.0,0.0,621.896224889169
2024-11-14 14:00:54,30.817801196240385,67.04044431785816,7.943207063514668,3.0,0.0,0.0,0.0,0.0,594.2134908653874
2024-11-14 14:06:47,30.816661919681,67.04585588151524,7.941241811449729,3.0,0.0,0.0,0.0,0.0,586.0877927618851
2024-11-14 14:12:03,30.81552264312161,67.05126744517231,7.9392765593847905,3.0,0.0,0.0,0.0,0.0,598.9004159163735
2024-11-14 14:18:29,30.814383366562232,67.05667900882939,7.9373113073198525,3.0,0.0,0.0,0.0,0.0,625.5777436186395
2024-11-14 14:24:10,30.813244090002847,67.06209057248647,7.935346055254913,3.0,0.0,0.0,0.0,0.0,591.7413184046092
2024-11-14 14:30:29,30.81210481344346,67.06750213614355,7.933380803189975,3.0,0.0,0.0,0.0,0.0,616.1666459809574
2024-11-14 14:36:30,30.81096553688408,67.07291369980062,7.931415551125036,3.0,0.0,0.0,0.0,0.0,616.5498999094914
2024-11-14 14:42:23,30.80982626032469,67.0783252634577,7.929450299060097,3.0,0.0,0.0,0.0,0.0,594.2344231938571
2024-11-14 14:48:54,30.80868698376531,67.08373682711478,7.927485046995159,3.0,0.0,0.0,0.0,0.0,605.4575502449999
2024-11-14 14:54:08,30.807547707205924,67.08914839077185,7.925519794930219,3.0,0.0,0.0,0.0,0.0,616.0490995266427
2024-11-14 15:00:54,30.80640843064653,67.09455995442893,7.923554542865281,3.0,0.0,0.0,0.0,0.0,595.9712697276927
2024-11-14 15:06:02,30.80526915408716,67.09997151808602,7.921589290800342,3.0,0.0,0.0,0.0,0.0,597.7241573787542
2024-11-14 15:12:50,30.804129877527767,67.1053830817431,7.919624038735403,3.0,0.0,0.0,0.0,0.0,593.9405656825015
2024-11-14 15:18:30,30.802990600968386,67.11079464540018,7.917658786670464,3.0,0.0,0.0,0.0,0.0,589.6072213572695
2024-11-14 15:24:39,30.801851324409,67.11620620905725,7.915693534605525,3.0,0.0,0.0,0.0,0.0,593.2594270557483
2024-11-14 15:30:36,30.80071204784961,67.12161777271433,7.913728282540587,3.0,0.0,0.0,0.0,0.0,587.510213680996
2024-11-14 15:36:35,30.79957277129023,67.12702933637141,7.911763030475647,3.0,0.0,0.0,0.0,0.0,600.0878648734212
2024-11-14 15:42:23,30.798433494730844,67.13244090002848,7.909797778410709,3.0,0.0,0.0,0.0,0.0,592.0447117224527
2024-11-14 15:48:30,30.79729421817146,67.13785246368556,7.90783252634577,3.0,0.0,0.0,0.0,0.0,602.0797169931567
2024-11-14 15:54:05,30.79615494161208,67.14326402734264,7.905867274280832,3.0,0.0,0.0,0.0,0.0,584.1803152554232
2024-11-14 16:00:01,30.79501566505269,67.14867559099972,7.903902022215893,3.0,0.0,0.0,0.0,0.0,603.0454878818142
2024-11-14 16:06:19,30.793876388493302,67.15408715465679,7.901936770150954,3.0,0.0,0.0,0.0,0.0,608.0693890179691
2024-11-14 16:12:27,30.79273711193392,67.15949871831387,7.899971518086016,3.0,0.0,0.0,0.0,0.0,579.7941568183755
2024-11-14 16:18:10,30.79159783537453,67.16491028197095,7.898006266021077,3.0,0.0,0.0,0.0,0.0,603.469492784776
2024-11-14 16:24:03,30.79045855881515,67.17032184562802,7.896041013956138,3.0,0.0,0.0,0.0,0.0,612.0030308532434
2024-11-14 16:30:14,30.789319282255768,67.1757334092851,7.8940757618912,3.0,0.0,0.0,0.0,0.0,587.6273445838085
2024-11-14 16:36:05,30.788180005696383,67.18114497294218,7.89211050982626,3.0,0.0,0.0,0.0,0.0,616.4468924813078
2024-11-14 16:42:53,30.787040729137,67.18655653659926,7.890145257761322,3.0,0.0,0.0,0.0,0.0,603.9087725488015
2024-11-14 16:48:48,30.78590145257761,67.19196810025633,7.888180005696383,3.0,0.0,0.0,0.0,0.0,592.6658777397671
2024-11-14 16:54:29,30.784762176018223,67.19737966391341,7.886214753631444,3.0,0.0,0.0,0.0,0.0,599.1557193629843
2024-11-15 08:00:55,30.78362289945884,67.20279122757049,7.884249501566505,3.0,0.0,0.0,0.0,0.0,605.2940931069888
2024-11-15 08:06:37,30.782483622899456,67.20820279122756,7.882284249501566,3.0,0.0,0.0,0.0,0.0,600.4682917381059
2024-11-15 08:12:50,30.78134434634008,67.21361435488464,7.880318997436628,3.0,0.0,0.0,0.0,0.0,605.0932115906558
2024-11-15 08:18:56,30.78020506978069,67.21902591854173,7.878353745371688,3.0,0.0,0.0,0.0,0.0,590.4963295776085
2024-11-15 08:24:01,30.779065793221303,67.22443748219881,7.8763884933067505,3.0,0.0,0.0,0.0,0.0,601.3940875909731
2024-11-15 08:30:14,30.77792651666192,67.22984904585589,7.874423241241812,3.0,0.0,0.0,0.0,0.0,585.5607482237727
2024-11-15 08:36:10,30.77678724010253,67.23526060951296,7.872457989176873,3.0,0.0,0.0,0.0,0.0,598.5830464215458
2024-11-15 08:42:07,30.77564796354315,67.24067217317004,7.870492737111935,3.0,0.0,0.0,0.0,0.0,590.6536444625951
2024-11-15 08:48:25,30.774508686983765,67.24608373682712,7.868527485046995,3.0,0.0,0.0,0.0,0.0,592.3348352935556
2024-11-15 08:54:50,30.77336941042438,67.2514953004842,7.866562232982057,3.0,0.0,0.0,0.0,0.0,612.0484803137679
2024-11-15 09:00:44,30.772230133865,67.25690686414127,7.864596980917118,3.0,0.0,0.0,0.0,0.0,610.5980636098162
2024-11-15 09:06:43,30.77109085730561,67.26231842779835,7.862631728852179,3.0,0.0,0.0,0.0,0.0,605.7737574551555
2024-11-15 09:12:04,30.769951580746223,67.26772999145543,7.86066647678724,3.0,0.0,0.0,0.0,0.0,588.7566624415682
2024-11-15 09:18:05,30.76881230418684,67.2731415551125,7.858701224722301,3.0,0.0,0.0,0.0,0.0,596.5131194335561
2024-11-15 09:24:25,30.767673027627456,67.27855311876958,7.856735972657363,3.0,0.0,0.0,0.0,0.0,611.8055947725062
2024-11-15 09:30:53,30.76653375106807,67.28396468242666,7.854770720592423,3.0,0.0,0.0,0.0,0.0,601.0892007513235
2024-11-15 09:36:03,30.765394474508685,67.28937624608373,7.852805468527485,3.0,0.0,0.0,0.0,0.0,622.8627408569516
2024-11-15 09:42:18,30.7642551979493,67.29478780974081,7.850840216462546,3.0,0.0,0.0,0.0,0.0,603.6000376932886
2024-11-15 09:48:19,30.763115921389915,67.30019937339789,7.848874964397607,3.0,0.0,0.0,0.0,0.0,601.5847643064554
2024-11-15 09:54:32,30.761976644830533,67.30561093705496,7.846909712332669,3.0,0.0,0.0,0.0,0.0,596.5705223417403
2024-11-15 10:00:19,30.760837368271147,67.31102250071204,7.84494446026773,3.0,0.0,0.0,0.0,0.0,600.9945098737983
2024-11-15 10:06:48,30.75969809171176,67.31643406436912,7.842979208202792,3.0,0.0,0.0,0.0,0.0,598.1318163043802
2024-11-15 10:12:11,30.758558815152377,67.32184562802621,7.841013956137853,3.0,0.0,0.0,0.0,0.0,606.7350152772818
2024-11-15 10:18:46,30.75741953859299,67.32725719168329,7.839048704072914,3.0,0.0,0.0,0.0,0.0,609.218365520552
2024-11-15 10:24:00,30.75628026203361,67.33266875534036,7.837083452007975,3.0,0.0,0.0,0.0,0.0,591.7888615897368
2024-11-15 10:30:25,30.755140985474224,67.33808031899744,7.835118199943036,3.0,0.0,0.0,0.0,0.0,586.3338405014488
2024-11-15 10:36:13,30.75400170891484,67.34349188265452,7.833152947878098,3.0,0.0,0.0,0.0,0.0,581.2815301482037
2024-11-15 10:42:37,30.752862432355453,67.3489034463116,7.831187695813158,3.0,0.0,0.0,0.0,0.0,604.7209109905723
2024-11-15 10:48:36,30.751723155796068,67.35431500996867,7.82922244374822,3.0,0.0,0.0,0.0,0.0,588.6047455019185
2024-11-15 10:54:10,30.75058387923668,67.35972657362575,7.827257191683281,3.0,0.0,0.0,0.0,0.0,578.1069194763426
2024-11-15 11:00:35,30.749444602677297,67.36513813728283,7.825291939618342,3.0,0.0,0.0,0.0,0.0,603.5190252933871
2024-11-15 11:06:12,30.748305326117915,67.3705497009399,7.823326687553404,3.0,0.0,0.0,0.0,0.0,624.5606482646156
2024-11-15 11:12:42,30.74716604955853,67.37596126459698,7.821361435488464,3.0,0.0,0.0,0.0,0.0,599.5673578170989
2024-11-15 11:18:02,30.746026772999144,67.38137282825406,7.819396183423526,3.0,0.0,0.0,0.0,0.0,608.0103885192245
2024-11-15 11:24:32,30.74488749643976,67.38678439191114,7.8174309313585875,3.0,0.0,0.0,0.0,0.0,600.441188202394
2024-11-15 11:30:05,30.743748219880374,67.39219595556821,7.815465679293648,3.0,0.0,0.0,0.0,0.0,598.6314119272171
2024-11-15 11:36:49,30.742608943320988,67.39760751922529,7.8135004272287105,3.0,0.0,0.0,0.0,0.0,608.8084871312165
2024-11-15 11:42:55,30.741469666761606,67.40301908288237,7.811535175163771,3.0,0.0,0.0,0.0,0.0,596.7123907016623
2024-11-15 11:48:09,30.74033039020222,67.40843064653944,7.809569923098833,3.0,0.0,0.0,0.0,0.0,602.2864731264781
2024-11-15 11:54:04,30.73919111364284,67.41384221019652,7.807604671033894,3.0,0.0,0.0,0.0,0.0,602.8269418899295
2024-11-15 12:00:22,30.73805183708345,67.4192537738536,7.805639418968955,3.0,0.0,0.0,0.0,0.0,592.926473133749
2024-11-15 12:06:09,30.736912560524065,67.42466533751067,7.803674166904016,3.0,0.0,0.0,0.0,0.0,609.5252150077549
2024-11-15 12:12:43,30.735773283964683,67.43007690116775,7.801708914839077,3.0,0.0,0.0,0.0,0.0,597.8526077876458
2024-11-15 12:18:01,30.734634007405297,67.43548846482483,7.799743662774139,3.0,0.0,0.0,0.0,0.0,592.0421676018816
2024-11-15 12:24:12,30.733494730845912,67.44090002848192,7.797778410709199,3.0,0.0,0.0,0.0,0.0,604.9621314747243
2024-11-15 12:30:39,30.732355454286527,67.446311592139,7.795813158644261,3.0,0.0,0.0,0.0,0.0,590.6097670633202
2024-11-15 12:36:01,30.73121617772714,67.45172315579607,7.793847906579322,3.0,0.0,0.0,0.0,0.0,599.873672297132
